Policy ID,Customer ID,Year,Policy Type,Premium,Deductible,Coverage Type,Premium Increase (%),Previous Year Claims,Previous Year Missed Payments,Churn
10361_2019,10361,2019,Health,1454.0,1884.0,Standard,19.0,2,2,1
10362_2019,10362,2019,Health,1345.0,4753.0,Standard,14.0,0,0,1
10363_2019,10363,2019,Health,1030.0,4470.0,Basic,4.0,0,1,0
10364_2019,10364,2019,Health,2857.0,3608.0,Standard,14.0,1,0,1
10365_2019,10365,2019,Health,,,Standard,8.0,1,2,1
10366_2019,10366,2019,Life,4941.0,2258.0,Standard,18.0,2,0,1
10367_2019,10367,2019,Health,23681.0,4415.0,Basic,18.0,1,1,1
10368_2019,10368,2019,Health,3802.0,4825.0,Premium,0.0,0,2,1
10369_2019,10369,2019,Health,,3796.0,Standard,16.0,0,1,0
10370_2019,10370,2019,Health,,,Basic,14.0,2,2,1
10371_2019,10371,2019,Life,4653.0,693.0,Standard,17.0,2,0,1
10372_2019,10372,2019,Health,4280.0,4078.0,Standard,5.0,2,2,1
10373_2019,10373,2019,Health,2672.0,2354.0,Premium,19.0,1,1,1
10374_2019,10374,2019,Auto,2469.0,3721.0,Standard,1.0,0,0,0
10375_2019,10375,2019,Health,3046.0,1290.0,Standard,6.0,1,1,1
10376_2019,10376,2019,Health,3180.0,4926.0,Basic,18.0,1,2,1
10377_2019,10377,2019,Home,4078.0,1396.0,Standard,3.0,1,0,0
10378_2019,10378,2019,Life,1602.0,1828.0,Basic,11.0,0,2,1
10379_2019,10379,2019,Health,1360.0,3091.0,Basic,1.0,0,0,0
10380_2019,10380,2019,Health,3746.0,2514.0,Basic,6.0,1,2,1
10381_2019,10381,2019,Health,3922.0,2544.0,Basic,4.0,2,2,1
10382_2019,10382,2019,Health,1500.0,2492.0,,1.0,2,2,1
10383_2019,10383,2019,Health,1464.0,915.0,Basic,6.0,2,2,1
10384_2019,10384,2019,Health,1864.0,3089.0,Standard,10.0,2,1,1
10385_2019,10385,2019,Life,1668.0,,Standard,16.0,0,0,0
10386_2019,10386,2019,Life,2317.0,3280.0,Basic,18.0,2,2,1
10387_2019,10387,2019,Auto,4704.0,4635.0,Standard,0.0,0,0,0
10388_2019,10388,2019,Home,1537.0,957.0,Standard,10.0,1,0,1
10389_2019,10389,2019,Auto,1927.0,4396.0,Standard,1.0,2,0,0
10390_2019,10390,2019,Auto,3236.0,3147.0,Basic,11.0,0,0,0
10391_2019,10391,2019,Health,3527.0,1247.0,Standard,6.0,0,2,1
10392_2019,10392,2019,Health,4042.0,2025.0,Standard,16.0,1,0,1
10393_2019,10393,2019,Health,2386.0,809.0,Standard,7.0,2,2,1
10394_2019,10394,2019,Health,,2604.0,Basic,9.0,2,0,1
10395_2019,10395,2019,Life,3563.0,3804.0,Standard,8.0,2,1,1
10396_2019,10396,2019,Health,3990.0,2410.0,Basic,0.0,2,2,1
10397_2019,10397,2019,Health,26376.0,2243.0,Standard,4.0,1,1,1
10398_2019,10398,2019,Auto,2875.0,3505.0,Premium,4.0,2,2,1
10399_2019,10399,2019,Health,4361.0,,Basic,2.0,0,1,1
10400_2019,10400,2019,Health,2869.0,1851.0,Premium,19.0,1,2,1
10401_2019,10401,2019,Life,1218.0,827.0,Standard,1.0,0,2,0
10402_2019,10402,2019,Home,2054.0,4927.0,Standard,17.0,0,2,1
10403_2019,10403,2019,Health,1516.0,3654.0,Standard,15.0,1,0,1
10404_2019,10404,2019,Life,3691.0,3051.0,Premium,15.0,0,2,1
10405_2019,10405,2019,Health,1918.0,4340.0,Basic,13.0,1,0,0
10406_2019,10406,2019,Health,21358.0,2517.0,Standard,5.0,0,1,0
10407_2019,10407,2019,Life,4729.0,2180.0,Standard,4.0,1,2,1
10408_2019,10408,2019,Auto,1132.0,1445.0,Basic,14.0,1,2,1
10409_2019,10409,2019,Health,3269.0,1644.0,Basic,12.0,2,1,1
10410_2019,10410,2019,Life,45546.0,667.0,Basic,4.0,1,0,0
10411_2019,10411,2019,Health,3310.0,1560.0,Basic,1.0,0,0,0
10412_2019,10412,2019,Health,1330.0,3308.0,Standard,7.0,1,0,1
10413_2019,10413,2019,Health,3276.0,2715.0,Basic,9.0,1,2,1
10414_2019,10414,2019,Auto,4493.0,1332.0,Basic,11.0,0,1,1
10415_2019,10415,2019,Life,1627.0,3924.0,Basic,19.0,2,1,1
10416_2019,10416,2019,Life,3037.0,4665.0,Basic,14.0,0,1,0
10417_2019,10417,2019,Auto,3722.0,1389.0,,14.0,2,1,1
10418_2019,10418,2019,Health,4804.0,-500.0,Standard,15.0,0,2,1
10419_2019,10419,2019,Auto,1733.0,4716.0,Basic,18.0,2,0,1
10420_2019,10420,2019,Auto,,1238.0,Standard,16.0,1,1,1
10421_2019,10421,2019,Home,1777.0,2806.0,,15.0,0,2,1
10422_2019,10422,2019,Auto,2938.0,3918.0,Standard,15.0,0,0,0
10423_2019,10423,2019,Health,1368.0,,Standard,11.0,0,2,1
10424_2019,10424,2019,Health,1925.0,2541.0,Basic,11.0,2,2,1
10425_2019,10425,2019,Life,2535.0,1954.0,Premium,14.0,1,2,1
10426_2019,10426,2019,Auto,4999.0,3112.0,Basic,7.0,1,2,1
10427_2019,10427,2019,Health,4070.0,1577.0,Basic,16.0,2,1,1
10428_2019,10428,2019,Health,1964.0,3929.0,Basic,12.0,2,2,1
10429_2019,10429,2019,Health,4163.0,,Premium,16.0,1,2,1
10430_2019,10430,2019,Life,4823.0,1103.0,Basic,17.0,0,0,0
10431_2019,10431,2019,Auto,4122.0,,Standard,14.0,0,0,1
10432_2019,10432,2019,Health,3711.0,3612.0,Basic,10.0,0,2,0
10433_2019,10433,2019,Auto,4828.0,3008.0,Premium,16.0,1,2,1
10434_2019,10434,2019,Health,,3594.0,Premium,18.0,0,1,1
10435_2019,10435,2019,Health,3175.0,608.0,Basic,8.0,2,1,1
10436_2019,10436,2019,Health,2156.0,2081.0,Basic,7.0,1,2,1
10437_2019,10437,2019,Life,4756.0,2905.0,Basic,6.0,1,0,0
10438_2019,10438,2019,Life,4598.0,2372.0,Basic,16.0,2,2,1
10439_2019,10439,2019,Health,4709.0,3730.0,Standard,7.0,0,0,0
10440_2019,10440,2019,Auto,1636.0,4600.0,Premium,5.0,2,1,1
10441_2019,10441,2019,Health,1915.0,542.0,Standard,4.0,0,2,0
10442_2019,10442,2019,Health,3185.0,3712.0,Basic,4.0,1,0,0
10443_2019,10443,2019,Auto,4532.0,2146.0,Basic,19.0,1,1,1
10444_2019,10444,2019,Health,2459.0,3585.0,Basic,14.0,0,1,1
10445_2019,10445,2019,Auto,2054.0,2661.0,Premium,17.0,0,0,1
10446_2019,10446,2019,Health,3153.0,4083.0,Premium,11.0,2,2,1
10447_2019,10447,2019,Auto,4773.0,2697.0,Standard,10.0,2,0,1
10448_2019,10448,2019,Auto,1326.0,3898.0,Basic,14.0,2,2,1
10449_2019,10449,2019,Health,3990.0,3590.0,Standard,17.0,0,0,0
10450_2019,10450,2019,Health,3489.0,3441.0,Basic,12.0,0,2,1
10451_2019,10451,2019,Life,4392.0,3974.0,Basic,2.0,0,2,0
10452_2019,10452,2019,Health,1120.0,4679.0,Basic,9.0,1,1,1
10453_2019,10453,2019,Auto,3092.0,4501.0,Standard,15.0,1,2,1
10454_2019,10454,2019,Health,1191.0,4478.0,Premium,5.0,2,2,1
10455_2019,10455,2019,Home,3249.0,1951.0,Basic,10.0,2,0,1
10456_2019,10456,2019,Health,3090.0,587.0,Basic,9.0,0,0,0
10457_2019,10457,2019,Health,1848.0,2208.0,Basic,11.0,2,0,1
10458_2019,10458,2019,Health,3104.0,3901.0,Basic,6.0,2,0,1
10459_2019,10459,2019,Auto,2959.0,4835.0,Standard,14.0,1,2,1
10460_2019,10460,2019,Health,1469.0,,Premium,,0,0,0
10461_2019,10461,2019,Health,1378.0,872.0,Basic,8.0,0,0,0
10462_2019,10462,2019,Health,4010.0,4287.0,Basic,,2,1,1
10463_2019,10463,2019,Auto,4486.0,2972.0,Standard,7.0,0,2,1
10464_2019,10464,2019,Health,1596.0,3777.0,Standard,6.0,2,2,1
10465_2019,10465,2019,Health,1070.0,1085.0,Basic,11.0,2,2,1
10466_2019,10466,2019,Health,1954.0,2182.0,Standard,9.0,0,1,0
10467_2019,10467,2019,Auto,4697.0,2912.0,Standard,3.0,1,1,0
10468_2019,10468,2019,Life,1272.0,4849.0,Standard,16.0,1,0,1
10469_2019,10469,2019,Health,3635.0,641.0,Basic,16.0,1,0,0
10470_2019,10470,2019,Health,3800.0,3520.0,Basic,10.0,2,0,1
10471_2019,10471,2019,Life,3414.0,4602.0,Premium,19.0,0,2,1
10472_2019,10472,2019,Health,4460.0,784.0,Standard,9.0,2,1,1
10473_2019,10473,2019,Auto,1174.0,1518.0,,2.0,2,0,1
10474_2019,10474,2019,Auto,4905.0,1980.0,Standard,6.0,0,0,0
10475_2019,10475,2019,Home,3799.0,,,10.0,2,1,1
10476_2019,10476,2019,Health,2180.0,3098.0,Basic,3.0,2,0,0
10477_2019,10477,2019,Auto,2867.0,1146.0,Standard,17.0,1,0,1
10478_2019,10478,2019,Health,1822.0,1853.0,,9.0,0,1,0
10479_2019,10479,2019,Life,2424.0,1791.0,Basic,9.0,1,1,1
10480_2019,10480,2019,Life,1444.0,,Basic,18.0,2,0,1
10481_2019,10481,2019,Health,28219.0,2722.0,Basic,19.0,0,0,0
10482_2019,10482,2019,Health,4538.0,666.0,Basic,17.0,0,1,1
10483_2019,10483,2019,Home,,1398.0,Basic,11.0,1,1,1
10484_2019,10484,2019,Auto,2044.0,591.0,Premium,0.0,1,1,0
10485_2019,10485,2019,Life,2486.0,,Standard,16.0,1,2,1
10486_2019,10486,2019,Health,2620.0,4251.0,Basic,18.0,2,2,1
10487_2019,10487,2019,Health,1474.0,2357.0,Basic,0.0,1,2,1
10488_2019,10488,2019,Health,2543.0,3736.0,Basic,9.0,2,2,1
10489_2019,10489,2019,Health,4545.0,3701.0,,12.0,1,0,1
10490_2019,10490,2019,Auto,2566.0,4236.0,Basic,6.0,2,1,1
10491_2019,10491,2019,Life,3435.0,2938.0,Basic,17.0,0,0,1
10492_2019,10492,2019,Health,2749.0,1564.0,,11.0,0,0,0
10493_2019,10493,2019,Health,4481.0,3043.0,Basic,7.0,1,2,1
10494_2019,10494,2019,Life,,1869.0,Standard,13.0,0,0,1
10495_2019,10495,2019,Health,2610.0,2880.0,Standard,14.0,1,1,1
10496_2019,10496,2019,Home,3950.0,4722.0,Premium,0.0,2,0,1
10497_2019,10497,2019,Life,4236.0,2230.0,,11.0,2,1,1
10498_2019,10498,2019,Health,4165.0,1606.0,Basic,4.0,2,2,1
10499_2019,10499,2019,Health,1098.0,3134.0,Basic,19.0,2,1,1
10500_2019,10500,2019,Health,2807.0,2800.0,,6.0,2,1,1
10501_2019,10501,2019,Auto,1969.0,972.0,Standard,12.0,1,2,1
10502_2019,10502,2019,Health,3240.0,4981.0,Standard,19.0,1,2,1
10503_2019,10503,2019,Auto,2343.0,1642.0,Basic,7.0,2,1,1
10504_2019,10504,2019,Auto,2276.0,1296.0,Premium,6.0,1,2,1
10505_2019,10505,2019,Life,2100.0,3306.0,Standard,6.0,0,0,1
10506_2019,10506,2019,Health,3127.0,4691.0,Basic,0.0,0,0,0
10507_2019,10507,2019,Life,4687.0,1581.0,Basic,19.0,2,2,1
10508_2019,10508,2019,Life,48011.0,982.0,Basic,10.0,0,2,1
10509_2019,10509,2019,Health,3303.0,,Basic,3.0,2,1,1
10510_2019,10510,2019,Health,1632.0,2087.0,Basic,19.0,2,0,1
10511_2019,10511,2019,Health,1519.0,1320.0,Standard,8.0,1,0,0
10512_2019,10512,2019,Life,4070.0,2517.0,Basic,3.0,1,2,1
10513_2019,10513,2019,Auto,4442.0,837.0,,8.0,0,2,1
10514_2019,10514,2019,Life,3580.0,1355.0,Standard,14.0,2,0,1
10515_2019,10515,2019,Home,1550.0,-1000.0,Basic,11.0,1,2,1
10516_2019,10516,2019,Life,1762.0,2000.0,Basic,11.0,2,1,1
10517_2019,10517,2019,Life,1806.0,2543.0,Standard,5.0,2,0,1
10518_2019,10518,2019,Auto,2703.0,851.0,,1.0,2,1,1
10519_2019,10519,2019,Health,1914.0,4507.0,Premium,5.0,0,2,1
10520_2019,10520,2019,Life,3535.0,2988.0,Basic,5.0,2,1,1
10521_2019,10521,2019,Auto,2564.0,3740.0,Standard,16.0,0,2,1
10522_2019,10522,2019,Auto,,1138.0,Basic,18.0,1,0,1
10523_2019,10523,2019,Health,4690.0,3856.0,Premium,6.0,2,1,1
10524_2019,10524,2019,Health,4511.0,3100.0,Basic,6.0,1,0,1
10525_2019,10525,2019,Home,2338.0,4943.0,Premium,14.0,1,1,1
10526_2019,10526,2019,Life,4270.0,3944.0,Standard,19.0,2,0,1
10527_2019,10527,2019,Health,3006.0,1943.0,Standard,7.0,2,2,1
10528_2019,10528,2019,Home,3250.0,2658.0,Premium,4.0,1,2,1
10529_2019,10529,2019,Health,2266.0,3687.0,Basic,1.0,0,1,1
10530_2019,10530,2019,Health,1485.0,4286.0,Basic,13.0,0,0,0
10531_2019,10531,2019,Health,2851.0,749.0,Standard,14.0,1,2,1
10532_2019,10532,2019,Health,4746.0,4352.0,Standard,3.0,0,0,0
10533_2019,10533,2019,Life,,3572.0,Standard,,2,1,1
10534_2019,10534,2019,Health,3696.0,3108.0,Basic,13.0,0,0,1
10535_2019,10535,2019,Health,3137.0,1408.0,Standard,4.0,2,1,1
10536_2019,10536,2019,Health,4422.0,2178.0,Standard,2.0,2,2,1
10537_2019,10537,2019,Auto,2505.0,688.0,Premium,5.0,1,0,1
10538_2019,10538,2019,Home,4771.0,2242.0,Standard,14.0,2,1,1
10539_2019,10539,2019,Life,2290.0,3235.0,Basic,0.0,1,0,0
10540_2019,10540,2019,Health,3581.0,4501.0,Standard,11.0,2,1,1
10541_2019,10541,2019,Life,2169.0,1850.0,Premium,5.0,1,1,0
10542_2019,10542,2019,Health,4922.0,3194.0,Premium,10.0,1,0,1
10543_2019,10543,2019,Life,3916.0,3824.0,Premium,1.0,0,0,0
10544_2019,10544,2019,Auto,,3041.0,Standard,6.0,2,1,1
10545_2019,10545,2019,Health,3717.0,975.0,Standard,3.0,0,1,0
10546_2019,10546,2019,Home,4707.0,3898.0,Premium,15.0,0,2,1
10547_2019,10547,2019,Auto,1809.0,4407.0,Basic,18.0,0,1,0
10548_2019,10548,2019,Health,4122.0,1413.0,Basic,11.0,2,1,1
10549_2019,10549,2019,Life,4022.0,3983.0,Standard,17.0,0,0,1
10550_2019,10550,2019,Health,2365.0,2546.0,Basic,2.0,2,0,1
10551_2019,10551,2019,Auto,3123.0,2188.0,Standard,8.0,2,1,1
10552_2019,10552,2019,Life,3617.0,527.0,Premium,13.0,1,2,1
10553_2019,10553,2019,Health,2926.0,1164.0,Standard,0.0,1,0,1
10554_2019,10554,2019,Health,3294.0,4062.0,Standard,10.0,1,2,1
10555_2019,10555,2019,Health,1967.0,1405.0,Standard,16.0,2,2,1
10556_2019,10556,2019,Health,4820.0,3640.0,Basic,11.0,1,2,1
10557_2019,10557,2019,Auto,1334.0,933.0,Premium,8.0,2,1,1
10558_2019,10558,2019,Auto,4850.0,1681.0,Basic,16.0,2,2,1
10559_2019,10559,2019,Health,,3888.0,Standard,18.0,2,2,1
10560_2019,10560,2019,Health,2012.0,2149.0,Standard,0.0,1,1,0
10561_2019,10561,2019,Health,1680.0,3905.0,Standard,13.0,0,1,0
10562_2019,10562,2019,Life,3870.0,4568.0,Standard,1.0,2,2,1
10563_2019,10563,2019,Health,4976.0,3513.0,Premium,18.0,1,2,1
10564_2019,10564,2019,Life,2141.0,4847.0,Basic,7.0,2,1,1
10565_2019,10565,2019,Health,,2763.0,Basic,,0,1,1
10566_2019,10566,2019,Auto,4593.0,3221.0,Basic,10.0,0,2,1
10567_2019,10567,2019,Health,33611.0,4370.0,Standard,4.0,1,1,1
10568_2019,10568,2019,Health,3618.0,,Basic,7.0,1,1,1
10569_2019,10569,2019,Home,3806.0,922.0,Premium,16.0,2,1,1
10570_2019,10570,2019,Life,3389.0,3765.0,,3.0,0,1,1
10571_2019,10571,2019,Health,4457.0,2001.0,Premium,11.0,1,1,1
10572_2019,10572,2019,Auto,3088.0,649.0,Basic,12.0,0,0,0
10573_2019,10573,2019,Auto,3536.0,3916.0,Basic,0.0,2,1,1
10574_2019,10574,2019,Health,1565.0,2542.0,Premium,7.0,2,0,1
10575_2019,10575,2019,Auto,3457.0,2381.0,Premium,2.0,1,2,1
10576_2019,10576,2019,Life,2682.0,1567.0,Basic,2.0,2,0,1
10577_2019,10577,2019,Auto,2679.0,3933.0,Standard,4.0,1,1,1
10578_2019,10578,2019,Health,2850.0,718.0,Standard,5.0,2,0,1
10579_2019,10579,2019,Health,1689.0,4310.0,Standard,4.0,2,2,1
10580_2019,10580,2019,Health,3213.0,664.0,,18.0,1,0,0
10581_2019,10581,2019,Health,2283.0,2615.0,Basic,,0,1,1
10582_2019,10582,2019,Auto,2022.0,4416.0,Basic,3.0,1,2,1
10583_2019,10583,2019,Auto,2865.0,1999.0,Basic,4.0,0,2,1
10584_2019,10584,2019,Home,2072.0,4035.0,Basic,19.0,1,1,1
10585_2019,10585,2019,Health,2667.0,4315.0,Basic,17.0,2,1,1
10586_2019,10586,2019,Health,3946.0,3217.0,Basic,4.0,0,0,0
10587_2019,10587,2019,Auto,4402.0,4097.0,Premium,15.0,0,0,1
10588_2019,10588,2019,Life,1876.0,2072.0,Standard,8.0,2,2,1
10589_2019,10589,2019,Health,2784.0,,Standard,16.0,1,2,1
10590_2019,10590,2019,Home,1610.0,2978.0,Standard,8.0,2,2,1
10591_2019,10591,2019,Health,,2273.0,Basic,0.0,0,2,1
10592_2019,10592,2019,Health,4976.0,4550.0,Basic,19.0,1,2,1
10593_2019,10593,2019,Health,1989.0,1582.0,Standard,6.0,2,2,1
10594_2019,10594,2019,Health,3515.0,4800.0,Basic,11.0,1,0,1
10595_2019,10595,2019,Auto,4572.0,2277.0,Basic,16.0,1,2,1
10596_2019,10596,2019,Health,4734.0,3231.0,Premium,18.0,2,1,1
10597_2019,10597,2019,Auto,3784.0,681.0,Basic,1.0,2,2,1
10598_2019,10598,2019,Health,1938.0,4048.0,Basic,0.0,0,1,0
10599_2019,10599,2019,Health,1782.0,1167.0,Basic,19.0,0,1,1
10600_2019,10600,2019,Health,3401.0,,,8.0,2,0,1
10601_2019,10601,2019,Life,3435.0,3473.0,Standard,9.0,2,2,1
10602_2019,10602,2019,Auto,1195.0,1698.0,Standard,3.0,0,0,0
10603_2019,10603,2019,Life,2475.0,2986.0,Basic,4.0,2,0,1
10604_2019,10604,2019,Health,1852.0,1138.0,Basic,2.0,2,2,1
10605_2019,10605,2019,Health,2519.0,,Basic,16.0,1,1,1
10606_2019,10606,2019,Health,3528.0,3155.0,Premium,19.0,1,2,1
10607_2019,10607,2019,Health,4282.0,2744.0,Standard,6.0,2,1,1
10608_2019,10608,2019,Health,2748.0,4470.0,Basic,1.0,2,1,1
10609_2019,10609,2019,Life,1005.0,3734.0,Basic,17.0,2,2,1
10610_2019,10610,2019,Health,1531.0,4974.0,Standard,3.0,1,0,0
10611_2019,10611,2019,Auto,1932.0,2354.0,Standard,2.0,1,1,1
10612_2019,10612,2019,Health,,4965.0,Basic,17.0,2,2,1
10613_2019,10613,2019,Health,2110.0,1142.0,Standard,2.0,1,2,1
10614_2019,10614,2019,Auto,1008.0,1898.0,Premium,6.0,0,0,0
10615_2019,10615,2019,Health,2136.0,3718.0,Basic,19.0,1,0,1
10616_2019,10616,2019,Auto,3688.0,2732.0,Basic,16.0,2,1,1
10617_2019,10617,2019,Life,4066.0,720.0,Standard,3.0,2,1,1
10618_2019,10618,2019,Health,2376.0,700.0,Basic,10.0,2,1,1
10619_2019,10619,2019,Auto,1565.0,1138.0,Basic,3.0,2,1,1
10620_2019,10620,2019,Health,4537.0,503.0,Basic,16.0,0,1,0
10621_2019,10621,2019,Health,1495.0,2259.0,Premium,5.0,0,1,0
10622_2019,10622,2019,Health,4975.0,3022.0,Premium,11.0,1,2,1
10623_2019,10623,2019,Auto,4229.0,1196.0,,5.0,1,0,1
10624_2019,10624,2019,Life,1462.0,-1000.0,Basic,19.0,0,0,1
10625_2019,10625,2019,Health,2966.0,2957.0,Standard,19.0,2,1,1
10626_2019,10626,2019,Life,1594.0,4290.0,Basic,19.0,1,2,1
10627_2019,10627,2019,Health,3631.0,3680.0,Premium,3.0,0,0,1
10628_2019,10628,2019,Health,3751.0,3653.0,Basic,19.0,1,0,1
10629_2019,10629,2019,Health,2318.0,638.0,Basic,9.0,0,1,0
10630_2019,10630,2019,Health,1456.0,2917.0,Basic,16.0,0,0,1
10631_2019,10631,2019,Health,1620.0,4255.0,Premium,8.0,2,0,1
10632_2019,10632,2019,Health,4208.0,2192.0,Premium,19.0,1,2,1
10633_2019,10633,2019,Health,4055.0,4519.0,Basic,6.0,2,0,1
10634_2019,10634,2019,Life,,1571.0,Basic,18.0,1,0,1
10635_2019,10635,2019,Health,3659.0,3983.0,,10.0,2,0,1
10636_2019,10636,2019,Health,1730.0,3682.0,Premium,7.0,1,1,1
10637_2019,10637,2019,Health,,4053.0,Basic,,1,2,1
10638_2019,10638,2019,Auto,4009.0,2276.0,Basic,0.0,0,2,1
10639_2019,10639,2019,Auto,4925.0,4327.0,Premium,17.0,1,2,1
10640_2019,10640,2019,Auto,3477.0,,Premium,16.0,0,2,1
10641_2019,10641,2019,Auto,2808.0,4334.0,Standard,8.0,2,2,1
10642_2019,10642,2019,Life,1222.0,912.0,Basic,12.0,0,0,0
10643_2019,10643,2019,Health,4594.0,3476.0,Basic,7.0,2,0,1
10644_2019,10644,2019,Auto,4753.0,3176.0,Standard,14.0,0,0,0
10645_2019,10645,2019,Auto,2878.0,4857.0,Basic,18.0,0,0,1
10646_2019,10646,2019,Health,3860.0,2323.0,Basic,4.0,1,2,1
10647_2019,10647,2019,Life,4167.0,4404.0,Basic,14.0,1,0,1
10648_2019,10648,2019,Home,1669.0,3623.0,Standard,7.0,2,2,1
10649_2019,10649,2019,Home,3855.0,688.0,Basic,18.0,2,1,1
10650_2019,10650,2019,Health,3166.0,2348.0,Standard,16.0,0,0,0
10651_2019,10651,2019,Life,3453.0,3147.0,Standard,5.0,2,0,1
10652_2019,10652,2019,Health,2740.0,4484.0,,13.0,1,2,1
10653_2019,10653,2019,Home,1057.0,1466.0,Basic,14.0,2,2,1
10654_2019,10654,2019,Health,2694.0,4859.0,Basic,6.0,2,1,1
10655_2019,10655,2019,Health,3066.0,3971.0,,19.0,0,1,1
10656_2019,10656,2019,Health,3352.0,1925.0,Basic,13.0,0,2,1
10657_2019,10657,2019,Health,3152.0,892.0,Basic,3.0,1,2,1
10658_2019,10658,2019,Health,2970.0,3432.0,Basic,17.0,0,0,0
10659_2019,10659,2019,Health,3086.0,2618.0,Standard,15.0,2,0,1
10660_2019,10660,2019,Life,2541.0,4725.0,Standard,17.0,1,0,1
10661_2019,10661,2019,Health,3230.0,1157.0,Basic,13.0,2,0,1
10662_2019,10662,2019,Health,1616.0,3945.0,Standard,10.0,2,0,1
10663_2019,10663,2019,Health,3348.0,616.0,Premium,8.0,0,0,0
10664_2019,10664,2019,Health,3058.0,1022.0,,17.0,2,2,1
10665_2019,10665,2019,Health,1745.0,3239.0,Standard,13.0,2,2,1
10666_2019,10666,2019,Auto,3767.0,,Basic,5.0,2,2,1
10667_2019,10667,2019,Life,3272.0,1289.0,Basic,19.0,0,1,1
10668_2019,10668,2019,Health,1300.0,4553.0,Premium,0.0,2,1,1
10669_2019,10669,2019,Auto,3430.0,4711.0,Basic,19.0,0,0,0
10670_2019,10670,2019,Auto,1134.0,3277.0,Basic,5.0,2,0,1
10671_2019,10671,2019,Home,3136.0,4385.0,Basic,1.0,1,2,1
10672_2019,10672,2019,Life,1383.0,3028.0,Standard,7.0,0,2,0
10673_2019,10673,2019,Health,4553.0,2218.0,Standard,15.0,2,1,1
10674_2019,10674,2019,Life,1612.0,3329.0,Standard,9.0,0,2,0
10675_2019,10675,2019,Life,4199.0,3361.0,Standard,16.0,1,2,1
10676_2019,10676,2019,Health,3872.0,4921.0,Premium,14.0,2,2,1
10677_2019,10677,2019,Auto,3190.0,966.0,Basic,3.0,2,1,1
10678_2019,10678,2019,Health,4646.0,4084.0,,6.0,2,0,1
10679_2019,10679,2019,Auto,,4808.0,Basic,0.0,1,0,1
10680_2019,10680,2019,Auto,3982.0,4906.0,Premium,13.0,1,2,1
10681_2019,10681,2019,Life,3950.0,,Basic,9.0,1,2,1
10682_2019,10682,2019,Auto,2799.0,,Basic,7.0,2,0,1
10683_2019,10683,2019,Life,2062.0,1213.0,Basic,9.0,1,0,0
10684_2019,10684,2019,Health,2558.0,,Standard,15.0,0,0,1
10685_2019,10685,2019,Health,3963.0,3917.0,,5.0,1,0,1
10686_2019,10686,2019,Health,2149.0,2270.0,Standard,14.0,1,1,1
10687_2019,10687,2019,Health,4367.0,-1000.0,Premium,4.0,0,0,0
10688_2019,10688,2019,Life,4393.0,1436.0,Basic,7.0,1,0,0
10689_2019,10689,2019,Life,1328.0,3929.0,Basic,16.0,0,1,1
10690_2019,10690,2019,Health,4398.0,2432.0,,17.0,2,0,1
10691_2019,10691,2019,Health,1745.0,593.0,Standard,,1,2,1
10692_2019,10692,2019,Health,2454.0,2456.0,Standard,15.0,1,0,1
10693_2019,10693,2019,Life,4652.0,1628.0,Basic,15.0,2,2,1
10694_2019,10694,2019,Health,3823.0,1582.0,Premium,10.0,1,2,1
10695_2019,10695,2019,Health,1935.0,2147.0,Standard,9.0,1,2,1
10696_2019,10696,2019,Life,2626.0,2859.0,Standard,1.0,2,1,1
10697_2019,10697,2019,Health,3542.0,994.0,Basic,1.0,2,0,1
10698_2019,10698,2019,Health,2159.0,4497.0,Basic,6.0,2,0,1
10699_2019,10699,2019,Health,2620.0,1136.0,Premium,13.0,2,1,1
10700_2019,10700,2019,Health,3367.0,4688.0,Standard,3.0,0,0,0
10701_2019,10701,2019,Health,2180.0,3879.0,Basic,2.0,1,1,1
10702_2019,10702,2019,Auto,4958.0,2894.0,Standard,2.0,1,0,1
10703_2019,10703,2019,Auto,2092.0,4182.0,Basic,7.0,2,1,1
10704_2019,10704,2019,Auto,2189.0,2060.0,Premium,10.0,2,2,1
10705_2019,10705,2019,Health,4092.0,3185.0,Basic,6.0,1,2,1
10706_2019,10706,2019,Life,4172.0,4487.0,Premium,2.0,2,2,1
10707_2019,10707,2019,Health,2169.0,2517.0,Basic,7.0,0,1,0
10708_2019,10708,2019,Life,4604.0,2795.0,Basic,11.0,0,2,1
10709_2019,10709,2019,Life,3297.0,4732.0,Standard,8.0,2,2,1
10710_2019,10710,2019,Life,1099.0,1042.0,Standard,2.0,1,0,1
10711_2019,10711,2019,Auto,4983.0,4658.0,Basic,16.0,2,2,1
10712_2019,10712,2019,Health,3418.0,4375.0,Premium,9.0,0,2,1
10713_2019,10713,2019,Health,1584.0,2552.0,Basic,3.0,2,1,1
10714_2019,10714,2019,Health,1739.0,4358.0,Premium,,1,1,1
10715_2019,10715,2019,Health,3439.0,4239.0,Basic,3.0,0,0,0
10716_2019,10716,2019,Health,4743.0,3981.0,Basic,17.0,0,1,1
10717_2019,10717,2019,Health,4967.0,2598.0,Standard,14.0,2,1,1
10718_2019,10718,2019,Auto,2364.0,4019.0,Basic,4.0,0,2,0
10719_2019,10719,2019,Life,1045.0,734.0,Premium,19.0,0,0,1
10720_2019,10720,2019,Health,2314.0,2287.0,Premium,19.0,0,1,1
10721_2019,10721,2019,Auto,1423.0,3316.0,Standard,4.0,2,0,1
10722_2019,10722,2019,Health,2755.0,4558.0,Basic,19.0,1,0,1
